AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
"0,600887575","0,74796748","0,928742229","0,661406026","0,925872788","0,478240077","0,94021999","0,445241511","0,976566236","0,720707795","0,633189861","0,924438068","0,147297944","0,588235294","0,478240077","0,445241511","0,74796748","0,633189861","0,588235294","0,471066475","0,397417504","0,893830703","0,868005739","0,961740794","0,306551889","0,321377331","0,544715447","0,174557628","0,459110473","0,284552846","0,761836442","0,93495935","0,947393592","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,308943089","0,859875658","0,867527499","0,704447633"
"0,78247693","0,588713534","0,890961263","0,346724055","0,5011956","0,181252989","0,586322334","0,194165471","0,521759923","0,923003348","0,629363941","0,635581062","0,391678623","0,655667145","0,181252989","0,194165471","0,588713534","0,629363941","0,655667145","0,471066475","0,597800096","0,902917264","0,894308943","0,710186514","0,306551889","0,321377331","0,859397418","0,418938307","0,459110473","0,284552846","0,378287901","0,441415591","0,836920134","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,308943089","0,442372071","0,463414634","0,183165949"
"0,782997043","0,777140124","0,62219034","0,879961741","0,629363941","0,474892396","0,779053085","0,352462936","0,521759923","0,784791966","0,656145385","0,806791009","0,731707317","0,635581062","0,474892396","0,352462936","0,777140124","0,656145385","0,635581062","0,966523195","0,164992826","0,399330464","0,332855093","0,771401243","0,424677188","0,49832616","0,544715447","0,898134864","0,459110473","0,581539933","0,547106648","0,7494022","0,670970827","0,850789096","0,733620277","0,634624582","0,728837877","0,799617408","0,668579627","0,415590626","0,728837877","0,382592061"
"0,569858986","0,871353419","0,258249641","0,887135342","0,521759923","0,163079866","0,197513152","0,194165471","0,521759923","0,710664754","0,593974175","0,635581062","0,291726447","0,602104256","0,163079866","0,194165471","0,871353419","0,593974175","0,602104256","0,542802487","0,164992826","0,339072214","0,351506456","0,831659493","0,645624103","0,634146341","0,593017695","0,279770445","0,632711621","0,952654232","0,378287901","0,441415591","0,670970827","0,656623625","0,642276423","0,680057389","0,648971784","0,578192253","0,779531325","0,238641798","0,462936394","0,131037781"
"0,709782253","0,279770445","0,348158776","0,829268293","0,18890483","0,226207556","0,329029173","0,421807747","0,521759923","0,182209469","0,210425634","0,635581062","0,095169775","0,178861789","0,226207556","0,421807747","0,279770445","0,210425634","0,178861789","0,471066475","0,892395983","0,976087996","0,957436633","0,287422286","0,306551889","0,441893831","0,62745098","0,092778575","0,527977044","0,802486848","0,511716882","0,954088953","0,971783835","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,308943089","0,148732664","0,151123864","0,49736968"
"0,01","0,279770445","0,533715925","0,835963654","0,18890483","0,570062171","0,395982783","0,706838833","0,946437111","0,156384505","0,713534194","0,957914873","0,095169775","0,838833094","0,570062171","0,706838833","0,279770445","0,713534194","0,838833094","0,912960306","0,164992826","0,581061693","0,783835485","0,975609756","0,769966523","0,99808704","0,99952176","0,87613582","0,599713056","0,531324725","0,595408895","0,441415591","0,670970827","0,656623625",1,1,1,"0,959827834","0,739359158","0,148732664","0,151123864","0,961740794"
"0,075670773","0,279770445","0,330942133","0,346724055","0,18890483","0,533715925","0,277857484","0,604973697","0,521759923","0,834050693","0,759923482","0,678144429","0,695361071","0,884265901","0,533715925","0,604973697","0,279770445","0,759923482","0,884265901","0,471066475","0,401243424","0,505021521","0,666188427","0,650406504","0,829746533","0,981826877","0,544715447","0,43663319","0,518890483","0,942132951","0,378287901","0,544237207","0,670970827","0,656623625","0,642276423","0,899091344","0,648971784","0,901482544","0,308943089","0,209947394","0,396939264","0,43519847"
"0,788070833","0,279770445","0,663318986","0,346724055","0,628407461","0,721664275","0,824007652","0,75035868","0,555714969","0,411764706","0,210425634","0,653754185","0,828311813","0,178861789","0,721664275","0,75035868","0,279770445","0,210425634","0,178861789","0,471066475","0,263988522","0,524629364","0,422285988","0,286465806","0,306551889","0,321377331","0,858440937","0,638928742","0,459110473","0,721664275","0,506456241","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,378766141","0,148732664","0,151123864","0,428024868"
"0,408875887","0,279770445","0,139167862","0,346724055","0,303682449","0,928263989","0,659971306","0,918220947","0,521759923","0,56193209","0,933524629","0,635581062","0,853658537","0,965566714","0,928263989","0,918220947","0,279770445","0,933524629","0,965566714","0,599234816","0,545193687","0,339072214","0,418460067","0,364418938","0,897656624","0,949784792","0,544715447","0,459588714","0,459110473","0,870875179","0,378287901","0,573888092","0,670970827","0,656623625","0,788139646","0,908656145","0,648971784","0,578192253","0,891917743","0,68483979","0,711621234","0,836920134"
"0,705528713","0,986131038","0,953610713","0,888570062","0,379244381","0,68770923","0,140124342","0,68818747","0,521759923","0,419416547","0,210425634","0,635581062","0,138211382","0,222859876","0,68770923","0,68818747","0,986131038","0,210425634","0,222859876","0,49736968","0,885700622","0,339072214","0,245815399","0,286465806","0,306551889","0,321377331","0,544715447","0,425155428","0,804399809","0,284552846","0,702056432","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,734098517","0,578192253","0,308943089","0,50263032","0,524151124","0,637972262"
"0,407545268","0,279770445","0,150167384","0,346724055","0,329029173","0,952175992","0,658536585","0,928742229","0,521759923","0,556193209","0,931611669","0,635581062","0,864658058","0,976566236","0,952175992","0,928742229","0,279770445","0,931611669","0,976566236","0,617407939","0,572453372","0,339072214","0,392156863","0,351506456","0,8770923","0,967479675","0,544715447","0,218077475","0,459110473","0,910090866","0,378287901","0,441415591","0,670970827","0,656623625","0,889526542","0,952175992","0,81109517","0,578192253","0,8723099","0,68483979","0,711621234","0,892874223"
"0,791348178","0,316116691","0,855093257","0,533237685","0,568627451","0,163079866","0,380679101","0,194165471","0,714012434","0,331898613","0,210425634","0,635581062","0,452893352","0,384505022","0,163079866","0,194165471","0,316116691","0,210425634","0,384505022","0,471066475","0,694882831","0,965566714","0,970827355","0,286465806","0,306551889","0,321377331","0,628407461","0,225729316","0,459110473","0,284552846","0,378287901","0,929698709","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,56241033","0,148732664","0,151123864","0,281683405"
"0,52353604","0,717360115","0,532281205","0,987565758","0,989956958","0,744619799","0,722620756","0,490196078","0,87374462","0,817790531","0,68483979","0,87757054","0,474414156","0,532759445","0,744619799","0,490196078","0,717360115","0,68483979","0,532759445","0,68723099",1,"0,339072214","0,245815399","0,296030607","0,760401722","0,664753706","0,544715447","0,541367767","0,770444763","0,452893352","0,904830225","0,450023912","0,781444285","0,656623625","0,642276423","0,576279292","0,773314204","0,838354854","0,335246294","0,647537064","0,612147298","0,802486848"
"0,896657666","0,412242946","0,113342898","0,779531325","0,18890483","0,242467719","0,274988044","0,441415591","0,521759923","0,871831659","0,703012912","0,635581062","0,143472023","0,573409852","0,242467719","0,441415591","0,412242946","0,703012912","0,573409852","0,471066475","0,164992826","0,366331899","0,330942133","0,476805356","0,398852224","0,43567671","0,958871353","0,18651363","0,459110473","0,361549498","0,50263032","0,554280249","0,670970827","0,725490196","0,753228121","0,700143472","0,87326638","0,848876136","0,473935916","0,221903396","0,237685318","0,039693926"
"0,520151305","0,279770445","0,092300335","0,346724055","0,460066954","0,297943568","0,140124342","0,194165471","0,543280727","0,81444285","0,731229077","0,641798183","0,667623147","0,68483979","0,297943568","0,194165471","0,279770445","0,731229077","0,68483979","0,8770923","0,164992826","0,550454328","0,49928264","0,969392635","0,534672406","0,62314682","0,544715447","0,979435677","0,651362984","0,93974175","0,378287901","0,441415591","0,670970827","0,860832138","0,93735055","0,863223338","0,817790531","0,630320421","0,430894309","0,992348159","0,989000478","0,494978479"
"0,89222765","0,279770445","0,486370158","0,346724055","0,191774271","0,604017217","0,431850789","0,699665232","0,521759923","0,451936872","0,729794357","0,635581062","0,112386418","0,658536585","0,604017217","0,699665232","0,279770445","0,729794357","0,658536585","0,495456719","0,390243902","0,341941655","0,281683405","0,286465806","0,472022956","0,477283596","0,544715447","0,784313725","0,707317073","0,530846485","0,378287901","0,441415591","0,670970827","0,656623625","0,692013391","0,62314682","0,648971784","0,62266858","0,430416069","0,423242468","0,151123864","0,220468675"
"0,441901841","0,75083692","0,718794835","0,933046389","0,18890483","0,163079866","0,468675275","0,194165471","0,957914873","0,829746533","0,430416069","0,635581062","0,574366332","0,441893831","0,163079866","0,194165471","0,75083692","0,430416069","0,441893831","0,791487327","0,615494978","0,339072214","0,252989","0,286465806","0,5011956","0,506456241","0,544715447","0,175035868","0,459110473","0,384505022","0,99904352","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,739837398","0,148732664","0,151123864","0,350071736"
"0,607412575","0,279770445","0,305595409","0,832137733","0,790530846","0,764227642","0,140124342","0,779531325","0,535150646","0,166905787","0,230511717","0,635581062","0,415590626","0,195121951","0,764227642","0,779531325","0,279770445","0,230511717","0,195121951","0,723577236","0,913438546","0,569105691","0,695839311","0,286465806","0,337159254","0,362027738","0,544715447","0,092778575","0,459110473","0,735054998","0,460066954","0,441415591","0,768531803","0,656623625","0,642276423","0,773314204","0,648971784","0,578192253","0,666666667","0,163558106","0,182209469","0,582496413"
"0,402053368","0,849354376","0,460545194","0,702534672","0,494021999","0,224772836","0,140124342","0,194165471","0,834050693","0,334289813","0,495456719","0,858919177","0,095169775","0,610234338","0,224772836","0,194165471","0,849354376","0,495456719","0,610234338","0,744141559","0,952175992","0,339072214","0,245815399","0,351984696","0,548063128","0,636537542","0,544715447","0,092778575","0,459110473","0,284552846","0,99904352","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,308943089","0,770923003","0,361071258","0,326159732"
"0,407197109","0,279770445","0,217120995","0,346724055","0,335724534","0,907699665","0,68531803","0,953132473","0,521759923","0,534672406","0,920612147","0,635581062","0,892874223","0,93591583","0,907699665","0,953132473","0,279770445","0,920612147","0,93591583","0,530846485","0,471544715","0,339072214","0,475370636","0,356288857","0,933524629","0,899091344","0,544715447","0,832137733","0,459110473","0,74844572","0,378287901","0,791965567","0,670970827","0,948828312","0,642276423","0,584887614","0,648971784","0,745098039","0,946437111","0,608799617","0,664275466","0,878527021"
"0,650985231","0,279770445","0,092300335","0,771879484","0,771401243","0,734098517","0,199904352","0,847919656","0,521759923","0,194643711","0,210425634","0,635581062","0,18507891","0,178861789","0,734098517","0,847919656","0,279770445","0,210425634","0,178861789","0,471066475","0,850789096","0,608799617","0,75131516","0,286465806","0,306551889","0,321377331","0,900047824","0,798660928","0,943567671","0,610234338","0,774270684","0,521759923","0,894787183","0,893352463","0,957914873","0,979435677","0,972262076","0,645624103","0,823529412","0,986131038","0,983739837","0,93735055"
"0,083072065","0,490196078","0,445241511","0,726446676","0,693448111","0,957914873","0,81539933","0,865136298","0,642754663","0,156384505","0,648493544","0,635581062","0,976566236","0,995695839","0,957914873","0,865136298","0,490196078","0,648493544","0,995695839","0,471066475","0,164992826","0,339072214","0,245815399","0,286465806","0,777618364","0,974653276","0,583452893","0,81013869","0,720229555","0,589670014","0,378287901","0,441415591","0,695839311","0,656623625","0,642276423","0,713534194","0,648971784","0,966523195","0,450023912","0,49928264","0,551889048","0,81109517"
"0,692188011","0,279770445","0,31276901","0,841702535","0,763749402","0,759923482","0,505021521","0,817790531","0,521759923","0,893830703","0,861788618","0,635581062","0,516021043","0,837876614","0,759923482","0,817790531","0,279770445","0,861788618","0,837876614","0,471066475","0,854615017","0,513629842","0,245815399","0,301769488","0,840746055","0,803443329","0,845050215","0,771401243","0,864658058","0,707795313","0,442372071","0,441415591","0,731707317","0,846963176","0,642276423","0,552845528","0,854136777","0,888091822","0,308943089","0,770444763","0,80966045","0,692013391"
"0,801779356","0,662362506","0,636059302","0,349593496","0,534672406","0,69057867","0,599713056","0,546150167","0,521759923","0,233859397","0,506934481","0,676709708","0,219512195","0,56336681","0,69057867","0,546150167","0,662362506","0,506934481","0,56336681","0,662840746","0,200860832","0,473457676","0,31372549","0,307986609","0,37685318","0,463414634","0,87278814","0,168340507","0,68818747","0,475848876","0,654232425","0,441415591","0,670970827","0,656623625","0,642276423","0,665231946","0,648971784","0,578192253","0,417981827","0,398852224","0,416068867","0,214251554"
"0,696158539","0,423720708","0,885700622","0,819225251","0,469631755","0,369679579","0,922525108","0,491630799","0,736489718","0,591582975","0,477761836","0,940698231","0,93591583","0,428024868","0,369679579","0,491630799","0,423720708","0,477761836","0,428024868","0,81396461","0,382113821","0,456719273","0,378766141","0,329029173","0,496413199","0,542324247","0,544715447","0,720229555","0,459110473","0,576757532","0,707317073","0,654710665","0,670970827","0,671449067","0,642276423","0,552845528","0,648971784","0,578192253","0,574366332","0,525107604","0,496413199","0,364418938"
